aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,g_protos_std,global_test_accuracy,inter_client_proto_std,model_variance_mean
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,0,1.003173,0.25080669944683465,0.006459,0.0007129659643396735
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,1,1.003175,0.3251382913337431,0.00791,0.0009084842749871314
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,2,1.003199,0.3655116779348494,0.0092,0.0010867825476452708
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,3,1.003232,0.40438690842040564,0.010398,0.0012461639707908034
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,4,1.003251,0.4063076213890596,0.011395,0.00139180151745677
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,5,1.003266,0.42778119237861095,0.012369,0.0015273066237568855
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,6,1.003283,0.431200061462815,0.013301,0.0016578359063714743
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,7,1.003299,0.4288183773816841,0.01404,0.0017741384217515588
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,8,1.00332,0.4395359557467732,0.014786,0.0018861364806070924
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,9,1.003344,0.4375768285187462,0.015437,0.001989117357879877
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,10,1.003364,0.44552858020897357,0.01609,0.0020911835599690676
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,11,1.003379,0.45079133374308544,0.016693,0.002191368956118822
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,12,1.003398,0.44702673632452367,0.017264,0.0022845470812171698
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,13,1.0034,0.4445682237246466,0.017724,0.0023751670960336924
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,14,1.003437,0.45689920098340503,0.018238,0.0024617391172796488
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,15,1.003459,0.459319299323909,0.018713,0.002546792384237051
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,16,1.00347,0.46131684081130914,0.01913,0.0026273499242961407
N/A,OneshotOurs,SVHN_alpha0.05,5.0,1,0.05,resnet18,17,1.003487,0.45785955746773205,0.019539,0.0027058625128120184
