aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,global_test_accuracy,model_variance_mean
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,0,0.2255,0.00030769617296755314
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,5,0.4994,0.0009057045681402087
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,11,0.6198,0.0014649266377091408
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,16,0.6892,0.001656201551668346
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,22,0.7038,0.0017535821534693241
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,27,0.7034,0.0017937984084710479
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,33,0.7085,0.0018236924661323428
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,38,0.7054,0.0018427573377266526
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,44,0.7057,0.0018608947284519672
N/A,OneshotFedETF,CIFAR10_alpha0.3,5.0,1,0.05,resnet18,50,0.7074,0.0018760215025395155
