aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,global_test_accuracy,model_variance_mean
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,0,0.2005,0.00039995781844481826
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,5,0.3963,0.0010814840206876397
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,11,0.4876,0.0016089666169136763
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,16,0.5391,0.0019071053247898817
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,22,0.5473,0.0022041513584554195
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,27,0.5448,0.002414810936897993
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,33,0.6026,0.00262795970775187
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,38,0.5765,0.002785659162327647
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,44,0.6029,0.0029471481684595346
N/A,OneshotEnsemble,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,50,0.596,0.0030783365946263075
