aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,global_test_accuracy,model_variance_mean
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,0,0.3243,0.00040110459667630494
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,5,0.5207,0.001063705887645483
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,11,0.5833,0.0015947982901707292
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,16,0.5806,0.0018934332765638828
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,22,0.5941,0.002192168962210417
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,27,0.5903,0.0024046676699072123
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,33,0.6035,0.0026178525295108557
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,38,0.6035,0.0027769533917307854
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,44,0.6063,0.0029250693041831255
N/A,OneshotFedProto,CIFAR10_alpha0.1,5.0,1,0.05,resnet18,50,0.616,0.0030385437421500683
