aggregation_method,algorithm,exp_name,lambda_align_initial,server.local_epochs,server.lr,server.model_name,round,global_test_accuracy,model_variance_mean
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,0,0.2551,0.000403332
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,1,0.2838,0.000496981
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,2,0.2797,0.00056287
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,3,0.3438,0.000623648
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,4,0.3516,0.000678664
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,5,0.3315,0.000726097
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,6,0.3526,0.000775517
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,7,0.3418,0.000820089
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,8,0.3891,0.000863549
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,9,0.4078,0.00090631
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,10,0.3904,0.000946092
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,11,0.4178,0.000985228
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,12,0.423,0.001021865
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,13,0.4062,0.001057241
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,14,0.4375,0.001092419
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,15,0.4559,0.001127348
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,16,0.4579,0.001161347
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,17,0.4715,0.00119631
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,18,0.4758,0.001226627
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,19,0.4641,0.001259022
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,20,0.484,0.001290347
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,21,0.4846,0.001321406
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,22,0.5001,0.001351144
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,23,0.4799,0.001381895
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,24,0.5002,0.001410787
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,25,0.4926,0.001440336
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,26,0.5203,0.001466933
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,27,0.5081,0.001495845
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,28,0.5138,0.001522988
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,29,0.5256,0.001550438
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,30,0.5167,0.00157784
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,31,0.5424,0.001603222
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,32,0.5227,0.001629977
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,33,0.5538,0.001654376
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,34,0.5416,0.001679408
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,35,0.5649,0.001705162
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,36,0.5746,0.001730723
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,37,0.5501,0.001756605
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,38,0.5736,0.001778805
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,39,0.5602,0.001804125
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,40,0.5886,0.001828749
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,41,0.5821,0.001851778
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,42,0.5821,0.001874362
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,43,0.5707,0.001897047
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,44,0.5923,0.001921022
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,45,0.5717,0.001943403
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,46,0.5972,0.001965902
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,47,0.5906,0.001990391
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,48,0.5967,0.002010411
N/A,OneshotOurs,CIFAR10_alpha0.05,N/A,1,0.05,resnet18,49,0.5774,0.002033541
